verification_id,session_id,ai_id,self_assessed_vectors,grounded_vectors,calibration_gaps,grounded_coverage,overall_calibration_score,evidence_count,sources_available,sources_failed,domain,goal_id,created_at
d0100987-67c4-4e1c-af83-fcb97fd6912c,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,"{""engagement"": 0.9, ""know"": 0.85, ""do"": 0.9, ""context"": 0.85, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.75, ""state"": 0.85, ""change"": 0.7, ""completion"": 0.8, ""impact"": 0.85, ""uncertainty"": 0.15}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""completion"": -0.2, ""do"": -0.1, ""signal"": -0.2, ""know"": -0.15, ""uncertainty"": 0.15, ""context"": -0.15}",0.46153846153846156,0.1583,5,"[""goals"", ""artifacts"", ""sentinel""]",[],,,1770122245.0
88ae7984-c584-4694-897e-85ca7a97aece,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,"{""engagement"": 0.9, ""know"": 0.85, ""do"": 0.8, ""context"": 0.9, ""clarity"": 0.85, ""coherence"": 0.8, ""signal"": 0.75, ""density"": 0.7, ""state"": 0.8, ""change"": 0.7, ""completion"": 0.7, ""impact"": 0.8, ""uncertainty"": 0.2}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 0.5, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""completion"": -0.3, ""do"": -0.2, ""know"": 0.35, ""signal"": -0.25, ""uncertainty"": 0.2, ""context"": -0.1}",0.46153846153846156,0.2333,6,"[""goals"", ""artifacts"", ""sentinel""]",[],,,1770162100.0
e3f86dd3-a482-4ba4-a533-22c124f607e7,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,"{""engagement"": 0.85, ""know"": 0.85, ""do"": 0.9, ""context"": 0.85, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.75, ""state"": 0.85, ""change"": 0.7, ""completion"": 0.95, ""impact"": 0.75, ""uncertainty"": 0.15}","{""signal"": {""value"": 0.6111111111111113, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""impact"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""issues""}}","{""signal"": 0.1889, ""know"": -0.15, ""uncertainty"": 0.15, ""impact"": 0.75}",0.3076923076923077,0.3097,5,"[""artifacts"", ""issues""]",[],,,1770162675.0
93fcf14c-a7ea-4c64-a932-248bfcca0bc8,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,"{""know"": 0.75, ""uncertainty"": 0.4, ""context"": 0.8, ""clarity"": 0.65, ""coherence"": 0.7, ""signal"": 0.75, ""density"": 0.65, ""state"": 0.7, ""change"": 0.6, ""completion"": 0.4, ""impact"": 0.75, ""engagement"": 0.8, ""do"": 0.6}","{""completion"": {""value"": 0.6, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 0.6, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 0.5, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""completion"": -0.2, ""do"": 0.0, ""know"": 0.25, ""signal"": -0.25, ""uncertainty"": 0.4, ""context"": -0.2}",0.46153846153846156,0.2167,6,"[""goals"", ""artifacts"", ""sentinel""]",[],,,1770162870.0
e698caf5-8c58-4e1a-9afc-a6c9d85f438a,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,"{""engagement"": 0.85, ""know"": 0.8, ""do"": 0.75, ""context"": 0.85, ""clarity"": 0.8, ""coherence"": 0.75, ""signal"": 0.8, ""density"": 0.7, ""state"": 0.75, ""change"": 0.7, ""completion"": 0.6, ""impact"": 0.75, ""uncertainty"": 0.25}","{""completion"": {""value"": 0.6666666666666666, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 0.6666666666666666, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""completion"": -0.0667, ""do"": 0.0833, ""signal"": -0.2, ""know"": -0.2, ""uncertainty"": 0.25, ""context"": -0.15}",0.46153846153846156,0.1583,5,"[""goals"", ""artifacts"", ""sentinel""]",[],,,1770164797.0
e203d1b6-c8cb-43f5-b98b-b3da7dfc1307,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,"{""engagement"": 0.75, ""know"": 0.75, ""do"": 0.8, ""context"": 0.8, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.75, ""density"": 0.65, ""state"": 0.8, ""change"": 0.75, ""completion"": 1.0, ""impact"": 0.55, ""uncertainty"": 0.2}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.25, ""know"": -0.25, ""uncertainty"": 0.2}",0.23076923076923078,0.2333,3,"[""artifacts""]",[],,,1770165077.0
df2ab80d-5933-49d4-b0fc-94cbdc54b729,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,"{""engagement"": 0.8, ""know"": 0.8, ""do"": 0.85, ""context"": 0.8, ""clarity"": 0.85, ""coherence"": 0.8, ""signal"": 0.75, ""density"": 0.7, ""state"": 0.8, ""change"": 0.8, ""completion"": 0.85, ""impact"": 0.7, ""uncertainty"": 0.25}","{""know"": {""value"": 0.625, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""know"": 0.175, ""signal"": -0.25, ""uncertainty"": 0.25, ""context"": -0.2}",0.3076923076923077,0.2188,5,"[""artifacts"", ""sentinel""]",[],,,1770166289.0
07f50d3a-99c3-44c4-8d19-6a2eb70cd7c2,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,"{""engagement"": 0.95, ""know"": 0.88, ""do"": 0.92, ""context"": 0.9, ""clarity"": 0.9, ""coherence"": 0.92, ""signal"": 0.9, ""density"": 0.75, ""state"": 0.95, ""change"": 0.9, ""completion"": 0.85, ""impact"": 0.88, ""uncertainty"": 0.12}","{""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""context"": -0.1}",0.07692307692307693,0.1,1,"[""sentinel""]",[],,,1770203488.0
26c6fa30-3598-4d55-96a0-2cea125deac1,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""context"": 0.85, ""clarity"": 0.8, ""coherence"": 0.85, ""signal"": 0.75, ""density"": 0.7, ""state"": 0.8, ""change"": 0.6, ""completion"": 0.7, ""impact"": 0.8, ""engagement"": 0.9, ""do"": 0.75}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""completion"": -0.3, ""do"": -0.25, ""signal"": -0.25, ""know"": -0.15, ""uncertainty"": 0.2, ""context"": -0.15}",0.46153846153846156,0.2167,5,"[""goals"", ""artifacts"", ""sentinel""]",[],,,1770204086.0
2c7909e4-ae64-4b04-b0de-e54c2ed3ec82,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.9, ""uncertainty"": 0.1, ""context"": 0.95, ""completion"": 0.95, ""change"": 0.85, ""impact"": 0.9}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.5, ""know"": -0.1, ""uncertainty"": 0.1}",0.23076923076923078,0.2333,3,"[""artifacts""]",[],,,1770324969.0
41663aaf-685c-4d3e-8a96-4a8606b187b1,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.85, ""uncertainty"": 0.15, ""context"": 0.9, ""completion"": 0.6}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.15, ""uncertainty"": 0.15, ""context"": -0.1}",0.3076923076923077,0.225,4,"[""artifacts"", ""sentinel""]",[],,,1770325578.0
08e66be3-f2dc-4eea-9b78-42f8806c4e24,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.88, ""uncertainty"": 0.12, ""context"": 0.92, ""completion"": 0.7}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.12, ""uncertainty"": 0.12, ""context"": -0.08}",0.3076923076923077,0.205,4,"[""artifacts"", ""sentinel""]",[],,,1770325865.0
4e85defe-5a8c-4a4d-9b61-4ee0c3206dd8,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.92, ""uncertainty"": 0.08, ""context"": 0.95, ""completion"": 0.5}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.27272727272727276, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.08, ""uncertainty"": -0.1927, ""context"": -0.05}",0.3076923076923077,0.2057,5,"[""artifacts"", ""sentinel""]",[],,,1770325920.0
3d36aea5-bbcb-46ea-86e1-662486cf8b00,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.93, ""uncertainty"": 0.07, ""context"": 0.95, ""completion"": 0.8}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.18181818181818182, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.07, ""uncertainty"": -0.1118, ""context"": -0.05}",0.3076923076923077,0.183,5,"[""artifacts"", ""sentinel""]",[],,,1770326159.0
47a4e199-7cbf-4bc0-8cc8-a94e3cfa58c3,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.7, ""uncertainty"": 0.3, ""context"": 0.7, ""completion"": 0.5}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.09090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.3, ""uncertainty"": 0.2091, ""context"": -0.3}",0.3076923076923077,0.3273,5,"[""artifacts"", ""sentinel""]",[],,,1770326470.0
68a5df6c-1cd9-4c46-a7d8-a0df9ca28dff,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.7, ""uncertainty"": 0.3, ""context"": 0.7, ""completion"": 0.5}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.09090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.3, ""uncertainty"": 0.2091, ""context"": -0.3}",0.3076923076923077,0.3273,5,"[""artifacts"", ""sentinel""]",[],,,1770326626.0
9af04a06-d303-4043-ae84-ff6b5b203f78,7e4669f6-9dd9-4d0c-92f7-bd99dec0a343,unknown,"{""know"": 0.8, ""uncertainty"": 0.2, ""context"": 0.85, ""completion"": 1.0}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.5, ""know"": -0.2, ""uncertainty"": 0.2}",0.23076923076923078,0.3,3,"[""artifacts""]",[],,,1770327998.0
d9286c8c-2ea0-4be0-9cbc-a37d1687c01a,7e4669f6-9dd9-4d0c-92f7-bd99dec0a343,unknown,"{""know"": 0.8, ""uncertainty"": 0.2, ""context"": 0.85, ""completion"": 0.8}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.5, ""know"": -0.2, ""uncertainty"": 0.2}",0.23076923076923078,0.3,3,"[""artifacts""]",[],,,1770328379.0
a4319501-b9b5-4e4f-a0a0-1016a8b8ed46,7e4669f6-9dd9-4d0c-92f7-bd99dec0a343,unknown,"{""know"": 0.9, ""uncertainty"": 0.1, ""context"": 0.9, ""completion"": 1.0}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.1, ""uncertainty"": 0.1, ""context"": -0.1}",0.3076923076923077,0.2,4,"[""artifacts"", ""sentinel""]",[],,,1770328747.0
6f3df6d5-28b7-4d82-a0ae-695b3dae872d,7e4669f6-9dd9-4d0c-92f7-bd99dec0a343,unknown,"{""know"": 0.7, ""uncertainty"": 0.3, ""context"": 0.7, ""completion"": 0.5}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.3, ""uncertainty"": 0.3, ""context"": -0.3}",0.3076923076923077,0.35,4,"[""artifacts"", ""sentinel""]",[],,,1770376138.0
3e1241b3-d80f-4596-8194-330cf95cfdb8,4b07c2af-229f-4227-ae6e-12705968f808,claude-code,"{""know"": 0.75, ""uncertainty"": 0.25, ""context"": 0.75, ""engagement"": 0.8, ""completion"": 0.8}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.5, ""know"": -0.25, ""uncertainty"": 0.25}",0.23076923076923078,0.3333,3,"[""artifacts""]",[],,,1770379750.0
66039cd4-a887-441b-b609-41f5ff0cf3d6,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.85, ""uncertainty"": 0.15, ""context"": 0.85, ""clarity"": 0.85, ""completion"": 0.9, ""impact"": 0.85}","{""know"": {""value"": 0.5, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.09090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""know"": 0.35, ""signal"": -0.5, ""uncertainty"": 0.0591, ""context"": -0.15}",0.3076923076923077,0.2648,6,"[""artifacts"", ""sentinel""]",[],,,1770379763.0
cdd83908-ec12-4f56-9329-cbbee228d1b3,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,"{""know"": 0.85, ""uncertainty"": 0.15, ""context"": 0.85, ""clarity"": 0.85, ""completion"": 0.9, ""impact"": 0.8}","{""know"": {""value"": 0.5, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.09090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""know"": 0.35, ""signal"": -0.5, ""uncertainty"": 0.0591, ""context"": -0.15}",0.3076923076923077,0.2648,6,"[""artifacts"", ""sentinel""]",[],,,1770380073.0
6f6e7ac7-c43e-43b7-8ff6-bdc893ed0ec0,ca43ff38-f649-4657-a83e-0c5e589b3d31,claude-code,"{""engagement"": 0.85, ""know"": 0.75, ""do"": 0.8, ""context"": 0.7, ""clarity"": 0.75, ""coherence"": 0.7, ""signal"": 0.8, ""density"": 0.65, ""state"": 0.75, ""change"": 0.7, ""completion"": 0.85, ""impact"": 0.8, ""uncertainty"": 0.25}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.2, ""know"": -0.25, ""uncertainty"": 0.25}",0.23076923076923078,0.2333,3,"[""artifacts""]",[],,,1770383439.0
d7369d14-df74-4438-a4ab-e88eb8ce437c,ca43ff38-f649-4657-a83e-0c5e589b3d31,claude-code,"{""know"": 0.7, ""uncertainty"": 0.3, ""context"": 0.7, ""completion"": 0.5}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.27272727272727276, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 0.5, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.3, ""uncertainty"": 0.0273, ""context"": 0.2}",0.3076923076923077,0.2568,5,"[""artifacts"", ""sentinel""]",[],,,1770385775.0
a80f1e80-43f2-4f2a-9346-5da6594fe317,ca43ff38-f649-4657-a83e-0c5e589b3d31,claude-code,"{""know"": 0.7, ""uncertainty"": 0.3, ""context"": 0.7, ""completion"": 0.5}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.27272727272727276, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 0.5, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.3, ""uncertainty"": 0.0273, ""context"": 0.2}",0.3076923076923077,0.2568,5,"[""artifacts"", ""sentinel""]",[],,,1770386103.0
ed6256b4-283c-4641-8cba-ebe426049d3c,ca43ff38-f649-4657-a83e-0c5e589b3d31,claude-code,"{""know"": 0.65, ""uncertainty"": 0.35, ""context"": 0.7, ""completion"": 0.6}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.27272727272727276, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""context"": {""value"": 0.5, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""signal"": -0.5, ""know"": -0.35, ""uncertainty"": 0.0773, ""context"": 0.2}",0.3076923076923077,0.2818,5,"[""artifacts"", ""sentinel""]",[],,,1770386120.0
